261305,, 18.21,, 1012.18,, 38  ;;--;;  261305,, 18.21,, 1012.18,, 38
261307,, 18.21,, 1012.15,, 34  ;;--;;  261307,, 18.21,, 1012.15,, 34
261309,, 18.22,, 1012.12,, 33  ;;--;;  261309,, 18.22,, 1012.12,, 33
261311,, 18.28,, 1012.24,, 33  ;;--;;  261311,, 18.28,, 1012.24,, 33
261313,, 18.36,, 1012.26,, 33  ;;--;;  261313,, 18.36,, 1012.26,, 33
261315,, 18.36,, 1012.27,, 33  ;;--;;  261315,, 18.36,, 1012.27,, 33
261318,, 18.40,, 1012.25,, 32  ;;--;;  261318,, 18.40,, 1012.25,, 32
261320,, 18.42,, 1012.34,, 31  ;;--;;  261320,, 18.42,, 1012.34,, 31
261322,, 18.43,, 1012.27,, 31  ;;--;;  261322,, 18.43,, 1012.27,, 31
261324,, 18.43,, 1012.24,, 32  ;;--;;  261324,, 18.43,, 1012.24,, 32
261326,, 18.45,, 1012.23,, 32  ;;--;;  261326,, 18.45,, 1012.23,, 32
261328,, 18.47,, 1012.24,, 32  ;;--;;  261328,, 18.47,, 1012.24,, 32
261330,, 18.47,, 1012.20,, 32  ;;--;;  261330,, 18.47,, 1012.20,, 32
261332,, 18.44,, 1012.24,, 31  ;;--;;  261332,, 18.44,, 1012.24,, 31
261334,, 18.35,, 1012.08,, 30  ;;--;;  261334,, 18.35,, 1012.08,, 30
261336,, 18.36,, 1012.19,, 30  ;;--;;  261336,, 18.36,, 1012.19,, 30
261339,, 18.33,, 1012.16,, 30  ;;--;;  261339,, 18.33,, 1012.16,, 30
261341,, 18.32,, 1012.16,, 30  ;;--;;  261341,, 18.32,, 1012.16,, 30
261343,, 18.30,, 1012.23,, 30  ;;--;;  261343,, 18.30,, 1012.23,, 30
261345,, 18.28,, 1012.20,, 30  ;;--;;  261345,, 18.28,, 1012.20,, 30
261347,, 18.26,, 1012.20,, 30  ;;--;;  261347,, 18.26,, 1012.20,, 30
261349,, 18.24,, 1012.19,, 31  ;;--;;  261349,, 18.24,, 1012.19,, 31
261351,, 18.24,, 1012.16,, 31  ;;--;;  261351,, 18.24,, 1012.16,, 31
261353,, 18.27,, 1012.25,, 31  ;;--;;  261353,, 18.27,, 1012.25,, 31
261355,, 18.26,, 1012.24,, 31  ;;--;;  261355,, 18.26,, 1012.24,, 31
261358,, 18.29,, 1012.27,, 32  ;;--;;  261358,, 18.29,, 1012.27,, 32
261360,, 18.29,, 1012.24,, 32  ;;--;;  261360,, 18.29,, 1012.24,, 32
261362,, 18.29,, 1012.25,, 32  ;;--;;  261362,, 18.29,, 1012.25,, 32
261364,, 18.30,, 1012.14,, 32  ;;--;;  261364,, 18.30,, 1012.14,, 32
261366,, 18.31,, 1012.21,, 32  ;;--;;  261366,, 18.31,, 1012.21,, 32
261368,, 18.24,, 1012.04,, 34  ;;--;;  261368,, 18.24,, 1012.04,, 34
261370,, 18.29,, 1012.05,, 35  ;;--;;  261370,, 18.29,, 1012.05,, 35
261372,, 18.38,, 1012.24,, 36  ;;--;;  261372,, 18.38,, 1012.24,, 36
261374,, 18.40,, 1012.24,, 37  ;;--;;  261374,, 18.40,, 1012.24,, 37
261377,, 18.41,, 1012.27,, 34  ;;--;;  261377,, 18.41,, 1012.27,, 34
261379,, 18.39,, 1012.19,, 33  ;;--;;  261379,, 18.39,, 1012.19,, 33
261381,, 18.44,, 1012.19,, 33  ;;--;;  261381,, 18.44,, 1012.19,, 33
261383,, 18.43,, 1012.17,, 33  ;;--;;  261383,, 18.43,, 1012.17,, 33
261385,, 18.48,, 1012.22,, 33  ;;--;;  261385,, 18.48,, 1012.22,, 33
261387,, 18.50,, 1012.22,, 33  ;;--;;  261387,, 18.50,, 1012.22,, 33
261389,, 18.47,, 1012.12,, 33  ;;--;;  261389,, 18.47,, 1012.12,, 33
261391,, 18.55,, 1012.25,, 32  ;;--;;  261391,, 18.55,, 1012.25,, 32
261393,, 18.52,, 1012.20,, 31  ;;--;;  261393,, 18.52,, 1012.20,, 31
261395,, 18.54,, 1012.21,, 31  ;;--;;  261395,, 18.54,, 1012.21,, 31
261398,, 18.45,, 1012.13,, 31  ;;--;;  261398,, 18.45,, 1012.13,, 31
261400,, 18.47,, 1012.07,, 31  ;;--;;  261400,, 18.47,, 1012.07,, 31
261402,, 18.51,, 1012.16,, 31  ;;--;;  261402,, 18.51,, 1012.16,, 31
261404,, 18.54,, 1012.15,, 31  ;;--;;  261404,, 18.54,, 1012.15,, 31
261406,, 18.47,, 1012.09,, 31  ;;--;;  261406,, 18.47,, 1012.09,, 31
261408,, 18.49,, 1012.13,, 31  ;;--;;  261408,, 18.49,, 1012.13,, 31
261410,, 18.56,, 1012.19,, 33  ;;--;;  261410,, 18.56,, 1012.19,, 33
261412,, 18.66,, 1012.19,, 38  ;;--;;  261412,, 18.66,, 1012.19,, 38
261414,, 18.71,, 1012.21,, 40  ;;--;;  261414,, 18.71,, 1012.21,, 40
261416,, 18.71,, 1012.26,, 38  ;;--;;  261416,, 18.71,, 1012.26,, 38
261419,, 18.64,, 1012.08,, 36  ;;--;;  261419,, 18.64,, 1012.08,, 36
261421,, 18.60,, 1012.08,, 38  ;;--;;  261421,, 18.60,, 1012.08,, 38
261423,, 18.60,, 1011.94,, 39  ;;--;;  261423,, 18.60,, 1011.94,, 39
261425,, 18.73,, 1012.21,, 37  ;;--;;  261425,, 18.73,, 1012.21,, 37
261427,, 18.78,, 1012.24,, 36  ;;--;;  261427,, 18.78,, 1012.24,, 36
261429,, 18.82,, 1012.33,, 35  ;;--;;  261429,, 18.82,, 1012.33,, 35
261431,, 18.87,, 1012.30,, 39  ;;--;;  261431,, 18.87,, 1012.30,, 39
261433,, 18.83,, 1012.15,, 37  ;;--;;  261433,, 18.83,, 1012.15,, 37
261435,, 18.84,, 1012.20,, 35  ;;--;;  261435,, 18.84,, 1012.20,, 35
261437,, 18.84,, 1012.21,, 33  ;;--;;  261437,, 18.84,, 1012.21,, 33
261440,, 18.79,, 1012.10,, 32  ;;--;;  261440,, 18.79,, 1012.10,, 32
261442,, 18.73,, 1012.19,, 31  ;;--;;  261442,, 18.73,, 1012.19,, 31
261444,, 18.56,, 1012.08,, 30  ;;--;;  261444,, 18.56,, 1012.08,, 30
261446,, 18.54,, 1012.19,, 30  ;;--;;  261446,, 18.54,, 1012.19,, 30
261448,, 18.61,, 1012.16,, 31  ;;--;;  261448,, 18.61,, 1012.16,, 31
261450,, 18.64,, 1012.18,, 32  ;;--;;  261450,, 18.64,, 1012.18,, 32
261452,, 18.65,, 1012.16,, 32  ;;--;;  261452,, 18.65,, 1012.16,, 32
261454,, 18.67,, 1012.22,, 32  ;;--;;  261454,, 18.67,, 1012.22,, 32
261456,, 18.67,, 1012.20,, 32  ;;--;;  261456,, 18.67,, 1012.20,, 32
261459,, 18.63,, 1012.22,, 31  ;;--;;  261459,, 18.63,, 1012.22,, 31
261461,, 18.69,, 1012.24,, 33  ;;--;;  261461,, 18.69,, 1012.24,, 33
261463,, 18.76,, 1012.30,, 39  ;;--;;  261463,, 18.76,, 1012.30,, 39
261465,, 18.70,, 1012.19,, 41  ;;--;;  261465,, 18.70,, 1012.19,, 41
261467,, 18.70,, 1012.22,, 42  ;;--;;  261467,, 18.70,, 1012.22,, 42
261469,, 18.77,, 1012.34,, 40  ;;--;;  261469,, 18.77,, 1012.34,, 40
261471,, 18.84,, 1012.34,, 37  ;;--;;  261471,, 18.84,, 1012.34,, 37
261473,, 18.92,, 1012.38,, 36  ;;--;;  261473,, 18.92,, 1012.38,, 36
261475,, 18.85,, 1012.30,, 34  ;;--;;  261475,, 18.85,, 1012.30,, 34
261477,, 18.91,, 1012.39,, 35  ;;--;;  261477,, 18.91,, 1012.39,, 35
261480,, 18.98,, 1012.27,, 40  ;;--;;  261480,, 18.98,, 1012.27,, 40
261482,, 18.94,, 1012.18,, 33  ;;--;;  261482,, 18.94,, 1012.18,, 33
261484,, 18.86,, 1012.12,, 32  ;;--;;  261484,, 18.86,, 1012.12,, 32
261486,, 18.72,, 1011.80,, 33  ;;--;;  261486,, 18.72,, 1011.80,, 33
261488,, 18.80,, 1011.90,, 33  ;;--;;  261488,, 18.80,, 1011.90,, 33
261490,, 18.80,, 1011.89,, 32  ;;--;;  261490,, 18.80,, 1011.89,, 32
261492,, 18.73,, 1011.80,, 33  ;;--;;  261492,, 18.73,, 1011.80,, 33
261494,, 18.95,, 1012.03,, 36  ;;--;;  261494,, 18.95,, 1012.03,, 36
261496,, 18.84,, 1011.88,, 35  ;;--;;  261496,, 18.84,, 1011.88,, 35
261498,, 18.90,, 1012.01,, 34  ;;--;;  261498,, 18.90,, 1012.01,, 34
261501,, 18.93,, 1011.99,, 34  ;;--;;  261501,, 18.93,, 1011.99,, 34
261503,, 18.97,, 1011.98,, 32  ;;--;;  261503,, 18.97,, 1011.98,, 32
261505,, 18.94,, 1011.97,, 34  ;;--;;  261505,, 18.94,, 1011.97,, 34
261507,, 18.97,, 1012.02,, 34  ;;--;;  261507,, 18.97,, 1012.02,, 34
261509,, 19.06,, 1012.15,, 33  ;;--;;  261509,, 19.06,, 1012.15,, 33
261511,, 19.10,, 1012.20,, 34  ;;--;;  261511,, 19.10,, 1012.20,, 34
261513,, 19.14,, 1012.21,, 34  ;;--;;  261513,, 19.14,, 1012.21,, 34
261515,, 19.07,, 1012.16,, 33  ;;--;;  261515,, 19.07,, 1012.16,, 33
261517,, 19.11,, 1012.17,, 32  ;;--;;  261517,, 19.11,, 1012.17,, 32
261519,, 19.12,, 1012.15,, 32  ;;--;;  261519,, 19.12,, 1012.15,, 32
261522,, 19.11,, 1012.11,, 33  ;;--;;  261522,, 19.11,, 1012.11,, 33
261524,, 19.04,, 1011.98,, 33  ;;--;;  261524,, 19.04,, 1011.98,, 33
261526,, 17.72,, 1009.85,, 32  ;;--;;  261526,, 17.72,, 1009.85,, 32
261528,, 18.68,, 1011.44,, 32  ;;--;;  261528,, 18.68,, 1011.44,, 32
261530,, 17.42,, 1009.32,, 41  ;;--;;  261530,, 17.42,, 1009.32,, 41
261532,, 17.11,, 1008.83,, 35  ;;--;;  261532,, 17.11,, 1008.83,, 35
261534,, 16.81,, 1008.46,, 31  ;;--;;  261534,, 16.81,, 1008.46,, 31
261536,, 17.09,, 1008.89,, 31  ;;--;;  261536,, 17.09,, 1008.89,, 31
261538,, 16.85,, 1008.47,, 37  ;;--;;  261538,, 16.85,, 1008.47,, 37
261541,, 17.65,, 1009.74,, 38  ;;--;;  261541,, 17.65,, 1009.74,, 38
261543,, 17.72,, 1009.84,, 37  ;;--;;  261543,, 17.72,, 1009.84,, 37
261545,, 17.47,, 1009.42,, 36  ;;--;;  261545,, 17.47,, 1009.42,, 36
261547,, 18.11,, 1010.49,, 38  ;;--;;  261547,, 18.11,, 1010.49,, 38
261549,, 18.51,, 1011.08,, 35  ;;--;;  261549,, 18.51,, 1011.08,, 35
261551,, 18.15,, 1010.45,, 38  ;;--;;  261551,, 18.15,, 1010.45,, 38
261553,, 17.92,, 1010.14,, 40  ;;--;;  261553,, 17.92,, 1010.14,, 40
261555,, 18.25,, 1010.56,, 37  ;;--;;  261555,, 18.25,, 1010.56,, 37
261557,, 17.50,, 1009.42,, 33  ;;--;;  261557,, 17.50,, 1009.42,, 33
261559,, 17.65,, 1009.79,, 31  ;;--;;  261559,, 17.65,, 1009.79,, 31
261562,, 17.93,, 1010.23,, 31  ;;--;;  261562,, 17.93,, 1010.23,, 31
261564,, 17.68,, 1009.83,, 31  ;;--;;  261564,, 17.68,, 1009.83,, 31
261566,, 18.44,, 1011.09,, 31  ;;--;;  261566,, 18.44,, 1011.09,, 31
261568,, 18.65,, 1011.39,, 30  ;;--;;  261568,, 18.65,, 1011.39,, 30
261570,, 17.94,, 1010.19,, 31  ;;--;;  261570,, 17.94,, 1010.19,, 31
261572,, 17.33,, 1009.25,, 30  ;;--;;  261572,, 17.33,, 1009.25,, 30
261574,, 18.24,, 1010.87,, 29  ;;--;;  261574,, 18.24,, 1010.87,, 29
261576,, 18.42,, 1011.28,, 30  ;;--;;  261576,, 18.42,, 1011.28,, 30
261578,, 17.96,, 1010.56,, 30  ;;--;;  261578,, 17.96,, 1010.56,, 30
261581,, 16.78,, 1008.71,, 30  ;;--;;  261581,, 16.78,, 1008.71,, 30
261583,, 16.38,, 1008.15,, 30  ;;--;;  261583,, 16.38,, 1008.15,, 30
261585,, 16.58,, 1008.50,, 29  ;;--;;  261585,, 16.58,, 1008.50,, 29
261587,, 16.69,, 1008.68,, 30  ;;--;;  261587,, 16.69,, 1008.68,, 30
261589,, 17.01,, 1009.03,, 32  ;;--;;  261589,, 17.01,, 1009.03,, 32
261591,, 17.00,, 1009.12,, 31  ;;--;;  261591,, 17.00,, 1009.12,, 31
261593,, 16.91,, 1008.94,, 31  ;;--;;  261593,, 16.91,, 1008.94,, 31
261595,, 17.09,, 1009.26,, 30  ;;--;;  261595,, 17.09,, 1009.26,, 30
261597,, 17.61,, 1010.18,, 30  ;;--;;  261597,, 17.61,, 1010.18,, 30
261599,, 17.23,, 1009.64,, 30  ;;--;;  261599,, 17.23,, 1009.64,, 30
261602,, 17.59,, 1010.20,, 29  ;;--;;  261602,, 17.59,, 1010.20,, 29
261604,, 17.47,, 1010.04,, 30  ;;--;;  261604,, 17.47,, 1010.04,, 30
261606,, 17.22,, 1009.58,, 30  ;;--;;  261606,, 17.22,, 1009.58,, 30
261608,, 17.38,, 1009.92,, 31  ;;--;;  261608,, 17.38,, 1009.92,, 31
261610,, 17.34,, 1009.88,, 30  ;;--;;  261610,, 17.34,, 1009.88,, 30
261612,, 17.35,, 1009.84,, 30  ;;--;;  261612,, 17.35,, 1009.84,, 30
261614,, 16.69,, 1008.78,, 30  ;;--;;  261614,, 16.69,, 1008.78,, 30
261616,, 16.92,, 1009.16,, 30  ;;--;;  261616,, 16.92,, 1009.16,, 30
261618,, 17.28,, 1009.82,, 29  ;;--;;  261618,, 17.28,, 1009.82,, 29
261621,, 16.93,, 1009.30,, 29  ;;--;;  261621,, 16.93,, 1009.30,, 29
261623,, 17.20,, 1009.79,, 29  ;;--;;  261623,, 17.20,, 1009.79,, 29
261625,, 17.16,, 1009.68,, 30  ;;--;;  261625,, 17.16,, 1009.68,, 30
261627,, 17.51,, 1010.22,, 30  ;;--;;  261627,, 17.51,, 1010.22,, 30
261629,, 17.58,, 1010.32,, 30  ;;--;;  261629,, 17.58,, 1010.32,, 30
261631,, 17.59,, 1010.19,, 32  ;;--;;  261631,, 17.59,, 1010.19,, 32
261633,, 17.59,, 1010.27,, 30  ;;--;;  261633,, 17.59,, 1010.27,, 30
261635,, 18.00,, 1011.03,, 29  ;;--;;  261635,, 18.00,, 1011.03,, 29
261637,, 18.39,, 1011.66,, 30  ;;--;;  261637,, 18.39,, 1011.66,, 30
261639,, 18.65,, 1012.10,, 30  ;;--;;  261639,, 18.65,, 1012.10,, 30
261642,, 18.64,, 1012.11,, 29  ;;--;;  261642,, 18.64,, 1012.11,, 29
261644,, 18.50,, 1011.91,, 30  ;;--;;  261644,, 18.50,, 1011.91,, 30
261646,, 17.98,, 1011.03,, 31  ;;--;;  261646,, 17.98,, 1011.03,, 31
261648,, 18.23,, 1011.58,, 30  ;;--;;  261648,, 18.23,, 1011.58,, 30
261650,, 17.99,, 1011.30,, 30  ;;--;;  261650,, 17.99,, 1011.30,, 30
261652,, 17.98,, 1011.38,, 30  ;;--;;  261652,, 17.98,, 1011.38,, 30
261654,, 17.92,, 1011.24,, 30  ;;--;;  261654,, 17.92,, 1011.24,, 30
261656,, 17.74,, 1010.94,, 30  ;;--;;  261656,, 17.74,, 1010.94,, 30
261658,, 17.97,, 1011.52,, 30  ;;--;;  261658,, 17.97,, 1011.52,, 30
261660,, 18.12,, 1011.65,, 32  ;;--;;  261660,, 18.12,, 1011.65,, 32
261663,, 17.98,, 1011.39,, 32  ;;--;;  261663,, 17.98,, 1011.39,, 32
261665,, 18.13,, 1011.62,, 33  ;;--;;  261665,, 18.13,, 1011.62,, 33
261667,, 18.07,, 1011.52,, 31  ;;--;;  261667,, 18.07,, 1011.52,, 31
261669,, 17.95,, 1011.35,, 31  ;;--;;  261669,, 17.95,, 1011.35,, 31
261671,, 17.83,, 1011.16,, 32  ;;--;;  261671,, 17.83,, 1011.16,, 32
261673,, 18.02,, 1011.47,, 35  ;;--;;  261673,, 18.02,, 1011.47,, 35
261675,, 17.95,, 1011.42,, 31  ;;--;;  261675,, 17.95,, 1011.42,, 31
261677,, 18.10,, 1011.74,, 30  ;;--;;  261677,, 18.10,, 1011.74,, 30
261679,, 17.92,, 1011.52,, 30  ;;--;;  261679,, 17.92,, 1011.52,, 30
261682,, 18.03,, 1011.73,, 30  ;;--;;  261682,, 18.03,, 1011.73,, 30
261684,, 18.03,, 1011.71,, 31  ;;--;;  261684,, 18.03,, 1011.71,, 31
261686,, 17.99,, 1011.71,, 34  ;;--;;  261686,, 17.99,, 1011.71,, 34
261688,, 17.97,, 1011.68,, 36  ;;--;;  261688,, 17.97,, 1011.68,, 36
261690,, 18.00,, 1011.69,, 37  ;;--;;  261690,, 18.00,, 1011.69,, 37
261692,, 18.08,, 1011.76,, 35  ;;--;;  261692,, 18.08,, 1011.76,, 35
261694,, 18.13,, 1011.80,, 34  ;;--;;  261694,, 18.13,, 1011.80,, 34
261696,, 18.09,, 1011.77,, 34  ;;--;;  261696,, 18.09,, 1011.77,, 34
261698,, 18.10,, 1011.74,, 33  ;;--;;  261698,, 18.10,, 1011.74,, 33
261700,, 18.14,, 1011.78,, 33  ;;--;;  261700,, 18.14,, 1011.78,, 33
261703,, 18.09,, 1011.68,, 33  ;;--;;  261703,, 18.09,, 1011.68,, 33
261705,, 18.12,, 1011.73,, 33  ;;--;;  261705,, 18.12,, 1011.73,, 33
261707,, 18.08,, 1011.63,, 32  ;;--;;  261707,, 18.08,, 1011.63,, 32
261709,, 18.09,, 1011.67,, 31  ;;--;;  261709,, 18.09,, 1011.67,, 31
261711,, 18.12,, 1011.73,, 31  ;;--;;  261711,, 18.12,, 1011.73,, 31
261713,, 18.21,, 1011.81,, 31  ;;--;;  261713,, 18.21,, 1011.81,, 31
261715,, 18.20,, 1011.80,, 32  ;;--;;  261715,, 18.20,, 1011.80,, 32
261717,, 18.18,, 1011.76,, 33  ;;--;;  261717,, 18.18,, 1011.76,, 33
261719,, 18.19,, 1011.73,, 33  ;;--;;  261719,, 18.19,, 1011.73,, 33
261722,, 18.24,, 1011.77,, 33  ;;--;;  261722,, 18.24,, 1011.77,, 33
261724,, 18.22,, 1011.80,, 32  ;;--;;  261724,, 18.22,, 1011.80,, 32
261726,, 18.19,, 1011.66,, 32  ;;--;;  261726,, 18.19,, 1011.66,, 32
261728,, 18.19,, 1011.58,, 32  ;;--;;  261728,, 18.19,, 1011.58,, 32
261730,, 18.23,, 1011.62,, 34  ;;--;;  261730,, 18.23,, 1011.62,, 34
261732,, 18.28,, 1011.71,, 36  ;;--;;  261732,, 18.28,, 1011.71,, 36
261734,, 18.30,, 1011.74,, 35  ;;--;;  261734,, 18.30,, 1011.74,, 35
261736,, 18.35,, 1011.78,, 34  ;;--;;  261736,, 18.35,, 1011.78,, 34
261738,, 18.39,, 1011.81,, 34  ;;--;;  261738,, 18.39,, 1011.81,, 34
261740,, 18.41,, 1011.81,, 33  ;;--;;  261740,, 18.41,, 1011.81,, 33
261743,, 18.35,, 1011.70,, 34  ;;--;;  261743,, 18.35,, 1011.70,, 34
261745,, 18.43,, 1011.81,, 33  ;;--;;  261745,, 18.43,, 1011.81,, 33
261747,, 18.17,, 1011.43,, 36  ;;--;;  261747,, 18.17,, 1011.43,, 36
261749,, 18.27,, 1011.57,, 38  ;;--;;  261749,, 18.27,, 1011.57,, 38
261751,, 18.39,, 1011.77,, 40  ;;--;;  261751,, 18.39,, 1011.77,, 40
261753,, 18.43,, 1011.81,, 42  ;;--;;  261753,, 18.43,, 1011.81,, 42
261755,, 18.42,, 1011.82,, 42  ;;--;;  261755,, 18.42,, 1011.82,, 42
261757,, 18.27,, 1011.57,, 43  ;;--;;  261757,, 18.27,, 1011.57,, 43
261759,, 18.48,, 1011.84,, 39  ;;--;;  261759,, 18.48,, 1011.84,, 39
261761,, 18.49,, 1011.87,, 38  ;;--;;  261761,, 18.49,, 1011.87,, 38
261764,, 18.48,, 1011.79,, 37  ;;--;;  261764,, 18.48,, 1011.79,, 37
261766,, 18.52,, 1011.87,, 37  ;;--;;  261766,, 18.52,, 1011.87,, 37
261768,, 18.48,, 1011.79,, 38  ;;--;;  261768,, 18.48,, 1011.79,, 38
261770,, 17.90,, 1010.73,, 37  ;;--;;  261770,, 17.90,, 1010.73,, 37
261772,, 18.24,, 1011.29,, 39  ;;--;;  261772,, 18.24,, 1011.29,, 39
261774,, 18.52,, 1011.70,, 40  ;;--;;  261774,, 18.52,, 1011.70,, 40
261776,, 18.31,, 1011.36,, 38  ;;--;;  261776,, 18.31,, 1011.36,, 38
261778,, 17.98,, 1010.64,, 37  ;;--;;  261778,, 17.98,, 1010.64,, 37
261780,, 18.00,, 1010.69,, 34  ;;--;;  261780,, 18.00,, 1010.69,, 34
261783,, 18.14,, 1010.92,, 33  ;;--;;  261783,, 18.14,, 1010.92,, 33
261785,, 17.81,, 1010.47,, 31  ;;--;;  261785,, 17.81,, 1010.47,, 31
261787,, 18.08,, 1010.77,, 31  ;;--;;  261787,, 18.08,, 1010.77,, 31
261789,, 17.59,, 1010.08,, 30  ;;--;;  261789,, 17.59,, 1010.08,, 30
261791,, 17.59,, 1010.06,, 29  ;;--;;  261791,, 17.59,, 1010.06,, 29
261793,, 18.65,, 1011.86,, 29  ;;--;;  261793,, 18.65,, 1011.86,, 29
261795,, 17.43,, 1009.85,, 30  ;;--;;  261795,, 17.43,, 1009.85,, 30
261797,, 18.32,, 1011.23,, 30  ;;--;;  261797,, 18.32,, 1011.23,, 30
261799,, 18.64,, 1011.74,, 30  ;;--;;  261799,, 18.64,, 1011.74,, 30
261801,, 18.52,, 1011.48,, 30  ;;--;;  261801,, 18.52,, 1011.48,, 30
261804,, 18.57,, 1011.54,, 30  ;;--;;  261804,, 18.57,, 1011.54,, 30
261806,, 18.86,, 1011.99,, 30  ;;--;;  261806,, 18.86,, 1011.99,, 30
261808,, 18.65,, 1011.66,, 30  ;;--;;  261808,, 18.65,, 1011.66,, 30
261810,, 18.46,, 1011.28,, 30  ;;--;;  261810,, 18.46,, 1011.28,, 30
261812,, 18.45,, 1011.25,, 30  ;;--;;  261812,, 18.45,, 1011.25,, 30
261814,, 18.76,, 1011.73,, 31  ;;--;;  261814,, 18.76,, 1011.73,, 31
261816,, 18.93,, 1011.91,, 32  ;;--;;  261816,, 18.93,, 1011.91,, 32
261818,, 18.71,, 1011.52,, 32  ;;--;;  261818,, 18.71,, 1011.52,, 32
261820,, 18.39,, 1011.05,, 30  ;;--;;  261820,, 18.39,, 1011.05,, 30
261823,, 18.87,, 1011.82,, 30  ;;--;;  261823,, 18.87,, 1011.82,, 30
261825,, 18.51,, 1011.10,, 30  ;;--;;  261825,, 18.51,, 1011.10,, 30
261827,, 18.88,, 1011.75,, 30  ;;--;;  261827,, 18.88,, 1011.75,, 30
261829,, 17.94,, 1010.16,, 30  ;;--;;  261829,, 17.94,, 1010.16,, 30
261831,, 17.30,, 1009.07,, 31  ;;--;;  261831,, 17.30,, 1009.07,, 31
261833,, 18.51,, 1011.01,, 31  ;;--;;  261833,, 18.51,, 1011.01,, 31
261835,, 18.96,, 1011.68,, 32  ;;--;;  261835,, 18.96,, 1011.68,, 32
261837,, 18.78,, 1011.40,, 32  ;;--;;  261837,, 18.78,, 1011.40,, 32
261839,, 19.06,, 1011.82,, 34  ;;--;;  261839,, 19.06,, 1011.82,, 34
261841,, 18.96,, 1011.64,, 33  ;;--;;  261841,, 18.96,, 1011.64,, 33
261844,, 18.96,, 1011.58,, 33  ;;--;;  261844,, 18.96,, 1011.58,, 33
261846,, 18.97,, 1011.62,, 32  ;;--;;  261846,, 18.97,, 1011.62,, 32
261848,, 19.12,, 1011.81,, 32  ;;--;;  261848,, 19.12,, 1011.81,, 32
261850,, 19.18,, 1011.99,, 31  ;;--;;  261850,, 19.18,, 1011.99,, 31
261852,, 19.26,, 1012.02,, 32  ;;--;;  261852,, 19.26,, 1012.02,, 32
261854,, 19.25,, 1012.00,, 31  ;;--;;  261854,, 19.25,, 1012.00,, 31
261856,, 19.25,, 1011.99,, 30  ;;--;;  261856,, 19.25,, 1011.99,, 30
261858,, 19.29,, 1012.01,, 30  ;;--;;  261858,, 19.29,, 1012.01,, 30
261860,, 19.33,, 1012.04,, 30  ;;--;;  261860,, 19.33,, 1012.04,, 30
261862,, 19.22,, 1011.83,, 31  ;;--;;  261862,, 19.22,, 1011.83,, 31
261865,, 19.07,, 1011.55,, 30  ;;--;;  261865,, 19.07,, 1011.55,, 30
261867,, 19.09,, 1011.61,, 30  ;;--;;  261867,, 19.09,, 1011.61,, 30
261869,, 18.90,, 1011.30,, 29  ;;--;;  261869,, 18.90,, 1011.30,, 29
261871,, 19.15,, 1011.67,, 29  ;;--;;  261871,, 19.15,, 1011.67,, 29
261873,, 18.89,, 1011.23,, 29  ;;--;;  261873,, 18.89,, 1011.23,, 29
261875,, 18.94,, 1011.28,, 29  ;;--;;  261875,, 18.94,, 1011.28,, 29
261877,, 19.00,, 1011.36,, 30  ;;--;;  261877,, 19.00,, 1011.36,, 30
261879,, 18.95,, 1011.27,, 31  ;;--;;  261879,, 18.95,, 1011.27,, 31
261881,, 18.88,, 1011.11,, 31  ;;--;;  261881,, 18.88,, 1011.11,, 31
261884,, 19.03,, 1011.35,, 31  ;;--;;  261884,, 19.03,, 1011.35,, 31
261886,, 19.03,, 1011.35,, 32  ;;--;;  261886,, 19.03,, 1011.35,, 32
261888,, 19.10,, 1011.45,, 32  ;;--;;  261888,, 19.10,, 1011.45,, 32
261890,, 18.89,, 1011.08,, 30  ;;--;;  261890,, 18.89,, 1011.08,, 30
261892,, 19.57,, 1012.07,, 30  ;;--;;  261892,, 19.57,, 1012.07,, 30
261894,, 19.47,, 1011.92,, 30  ;;--;;  261894,, 19.47,, 1011.92,, 30
261896,, 19.70,, 1012.25,, 30  ;;--;;  261896,, 19.70,, 1012.25,, 30
261898,, 19.74,, 1012.31,, 30  ;;--;;  261898,, 19.74,, 1012.31,, 30
261900,, 19.73,, 1012.23,, 30  ;;--;;  261900,, 19.73,, 1012.23,, 30
261902,, 19.57,, 1011.93,, 30  ;;--;;  261902,, 19.57,, 1011.93,, 30
261905,, 19.60,, 1011.92,, 30  ;;--;;  261905,, 19.60,, 1011.92,, 30
261907,, 19.85,, 1012.27,, 29  ;;--;;  261907,, 19.85,, 1012.27,, 29
261909,, 19.82,, 1012.19,, 29  ;;--;;  261909,, 19.82,, 1012.19,, 29
261911,, 19.84,, 1012.26,, 29  ;;--;;  261911,, 19.84,, 1012.26,, 29
261913,, 19.83,, 1012.22,, 29  ;;--;;  261913,, 19.83,, 1012.22,, 29
261915,, 19.78,, 1012.19,, 28  ;;--;;  261915,, 19.78,, 1012.19,, 28
261917,, 19.73,, 1012.24,, 28  ;;--;;  261917,, 19.73,, 1012.24,, 28
261919,, 18.82,, 1010.65,, 28  ;;--;;  261919,, 18.82,, 1010.65,, 28
261921,, 18.63,, 1010.47,, 28  ;;--;;  261921,, 18.63,, 1010.47,, 28
261923,, 19.03,, 1011.09,, 28  ;;--;;  261923,, 19.03,, 1011.09,, 28
261926,, 19.40,, 1011.80,, 28  ;;--;;  261926,, 19.40,, 1011.80,, 28
261928,, 19.26,, 1011.49,, 28  ;;--;;  261928,, 19.26,, 1011.49,, 28
